bitcoin_Cash_OPEN,bitcoin_Cash_HIGH,bitcoin_Cash_LOW,bitcoin_Cash_CLOSE,bitcoin_Cash_Volume,bitcoin_Cash_MarketCap,bitcoin_cash_MAvg_Open,bitcoin_cash_MAvg_Close,bitcoin_Cash_Direction,bitcoin_OPEN,bitcoin_HIGH,bitcoin_LOW,bitcoin_CLOSE,bitcoin_Volume,bitcoin_MarketCap,bitcoin_MAvg_Open,bitcoin_MAvg_Close,bitcoin_Direction,bitconnect_OPEN,bitconnect_HIGH,bitconnect_LOW,bitconnect_CLOSE,bitconnect_Volume,bitconnect_MarketCap,bitconnect_MAvg_Open,bitconnect_MAvg_Close,bitconnect_Direction,Date,dash_OPEN,dash_HIGH,dash_LOW,dash_CLOSE,dash_Volume,dash_MarketCap,dash_MAvg_Open,dash_MAvg_Close,dash_Direction,ethereum_classic_OPEN,ethereum_classic_HIGH,ethereum_classic_LOW,ethereum_classic_CLOSE,ethereum_classic_Volume,ethereum_classic_MarketCap,ethereum_classic_MAvg_Open,ethereum_classic_MAvg_Close,ethereum_classic_Direction,ethereum_OPEN,ethereum_HIGH,ethereum_LOW,ethereum_CLOSE,ethereum_Volume,ethereum_MarketCap,ethereum_MAvg_Open,ethereum_MAvg_Close,ethereum_Direction,iota_OPEN,iota_HIGH,iota_LOW,iota_CLOSE,iota_Volume,iota_MarketCap,iota_MAvg_Open,iota_MAvg_Close,iota_Direction,litecoin_OPEN,litecoin_HIGH,litecoin_LOW,litecoin_CLOSE,litecoin_Volume,litecoin_MarketCap,litecoin_MAvg_Open,litecoin_MAvg_Close,litecoin_Direction,monero_OPEN,monero_HIGH,monero_LOW,monero_CLOSE,monero_Volume,monero_MarketCap,monero_MAvg_Open,monero_MAvg_Close,monero_Direction,nem_OPEN,nem_HIGH,nem_LOW,nem_CLOSE,nem_Volume,nem_MarketCap,nem_MAvg_Open,nem_MAvg_Close,nem_Direction,neo_OPEN,neo_HIGH,neo_LOW,neo_CLOSE,neo_Volume,neo_MarketCap,neo_MAvg_Open,neo_MAvg_Close,neo_Direction,numeraire_OPEN,numeraire_HIGH,numeraire_LOW,numeraire_CLOSE,numeraire_Volume,numeraire_MarketCap,numeraire_MAvg_Open,numeraire_MAvg_Close,numeraire_Direction,omisego_OPEN,omisego_HIGH,omisego_LOW,omisego_CLOSE,omisego_Volume,omisego_MarketCap,omisego_MAvg_Open,omisego_MAvg_Close,omisego_Direction,qtum_OPEN,qtum_HIGH,qtum_LOW,qtum_CLOSE,qtum_Volume,qtum_MarketCap,qtum_MAvg_Open,qtum_MAvg_Close,qtum_Direction,ripple_OPEN,ripple_HIGH,ripple_LOW,ripple_CLOSE,ripple_Volume,ripple_MarketCap,ripple_MAvg_Open,ripple_MAvg_Close,ripple_Direction,stratis_OPEN,stratis_HIGH,stratis_LOW,stratis_CLOSE,stratis_Volume,stratis_MarketCap,stratis_MAvg_Open,stratis_MAvg_Close,stratis_Direction,waves_OPEN,waves_HIGH,waves_LOW,waves_CLOSE,waves_Volume,waves_MarketCap,waves_MAvg_Open,waves_MAvg_Close,waves_Direction,Date
1483.34,1553.81,1483.34,1534.77,578906000,25179700000,1528,1524.5,Increasing,10552.6,11273.8,10513.2,11225.3,7652090000,1.78055E+11,10627.8,10963.3,Increasing,3.69,4.15,3.62,3.95,108297,34058900,4,4,Increasing,"Feb 19, 2018",687.7,731.11,687.22,728.73,89328600,5427640000,710.3,720.1,Increasing,34.69,40.26,33.93,39.29,992256000,3467860000,34.9,36.4,Increasing,921.67,957.78,921.55,943.87,2169020000,90047700000,946.6,947.3,Increasing,1.99,2.14,1.99,2.09,32581400,5521610000,2.1,2.1,Increasing,215.41,226.97,215.38,223.06,767597000,11907900000,225.1,222.8,Increasing,299.7,319.73,297.65,316.49,67482400,4716460000,307.2,314.1,Increasing,0.528994,0.537727,0.518834,0.529261,91007400,4760950000,0.6,0.6,Increasing,127.23,138.52,126.7,137.47,201551000,8270290000,131.6,133.9,Increasing,20.37,27.24,20.28,24.42,1940870,26292900,21.4,22.7,Increasing,16.49,18.37,16.32,17.69,54814700,1682870000,17.7,17.5,Increasing,31.41,32.93,31.19,32.66,197224000,2321060000,32.7,32.5,Increasing,1.12,1.17,1.12,1.14,556304000,43813300000,1.2,1.2,Increasing,9.26,10.18,9.1,9.95,22415800,914001000,9.5,9.7,Increasing,7.54,8.15,7.44,8.1,37813100,753733000,7.8,7.8,Increasing,19/02/18
1543.27,1569.03,1414.35,1418.73,820947000,26199800000,1526.2,1480.3,Decreasing,11231.8,11958.5,11231.8,11403.7,9926540000,1.89536E+11,10969.3,11060.3,Increasing,3.97,4.16,3.44,3.52,157912,36680600,4,3.7,Decreasing,"Feb 20, 2018",728.99,738.74,685.04,685.04,126208000,5754970000,720.3,701,Decreasing,39.41,43.96,38.23,38.47,1175890000,3940010000,36.4,37.5,Decreasing,943.57,965.26,892.95,895.37,2545260000,92206500000,946.2,921.1,Decreasing,2.09,2.12,1.88,1.91,49930400,5800510000,2.1,2,Decreasing,223.09,253.9,222.51,232.85,1739670000,12335100000,223,223.9,Increasing,317,321.73,303.79,304.4,71114700,4989710000,314.2,307,Decreasing,0.529133,0.529133,0.481098,0.484397,66039700,4762190000,0.6,0.5,Decreasing,137.95,142.01,127.86,128.36,239238000,8966490000,133.9,131.1,Decreasing,24.47,29.84,23.59,23.84,1697590,31586100,22.5,22.9,Decreasing,17.72,20.2,17.71,18.4,109202000,1808000000,17.5,17.6,Increasing,32.72,33.41,31.02,31.11,203359000,2417680000,32.5,31.7,Decreasing,1.14,1.17,1.08,1.09,806673000,44648100000,1.2,1.1,Decreasing,9.91,10.17,9.02,9.13,21055000,978923000,9.6,9.4,Decreasing,8.1,8.49,7.94,8.03,46087500,810038000,7.8,7.9,Decreasing,20/02/18
,,,,,,,,,1079.28,1117.25,1076.93,1115.3,186869000,17456900000,0,0,Increasing,0.743569,0.788681,0.742046,0.765488,46477,3968830,0,0,Increasing,"Feb 21, 2017",21.6,22.1,20.45,21.25,4093200,153668000,0,0,Decreasing,1.22,1.25,1.21,1.24,1034130,108797000,0,0,Increasing,12.34,12.77,12.21,12.67,15183300,1099330000,0,0,Increasing,,,,,,,,,,3.76,3.8,3.76,3.78,4110740,187718000,0,0,Increasing,12.12,12.42,11.92,12.34,4476160,169036000,0,0,Increasing,0.006541,0.006554,0.006099,0.006326,170227,58872000,0,0,Decreasing,0.1214,0.127322,0.114101,0.121561,14370,6070000,0,0,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005871,0.005909,0.005735,0.005832,653081,217476000,0,0,Decreasing,0.077732,0.081409,0.075002,0.079149,59798,7639330,0,0,Increasing,0.246123,0.249467,0.216913,0.220769,91137,24612300,0,0,Decreasing,21/02/17
,,,,,,,,,1114.8,1125.39,1100.55,1117.44,136100000,18033400000,0,0,Increasing,0.765145,0.800321,0.663462,0.751017,102991,4088710,0,0,Decreasing,"Feb 22, 2017",21.24,22.19,20.99,22.12,2625710,151098000,0,0,Increasing,1.24,1.25,1.21,1.21,1014370,110732000,0,0,Decreasing,12.69,12.76,12.55,12.6,10360900,1130460000,0,0,Decreasing,,,,,,,,,,3.79,3.84,3.78,3.81,4547610,188961000,0,0,Increasing,12.32,12.84,12.12,12.77,2486660,171785000,0,0,Increasing,0.006307,0.006504,0.006302,0.006388,91865,56762200,0,0,Increasing,0.124515,0.124515,0.115683,0.121959,6903,6225750,0,0,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005849,0.005887,0.005817,0.00586,500712,216670000,0,0,Increasing,0.079113,0.083434,0.077122,0.077146,68715,7775160,0,0,Decreasing,0.219185,0.230045,0.215918,0.225359,45672,21918500,0,0,Increasing,22/02/17
,,,,,,,,,1117.27,1176.62,1116.96,1166.72,189454000,18075200000,1103.8,1133.2,Increasing,0.750903,0.800626,0.697684,0.716413,104601,4018590,0.8,0.7,Decreasing,"Feb 23, 2017",22.09,25.23,22.09,25.22,4664780,157238000,21.6,22.9,Increasing,1.21,1.23,1.2,1.22,1254060,108040000,1.2,1.2,Increasing,12.6,13.21,12.56,13.12,14522300,1122910000,12.5,12.8,Increasing,,,,,,,,,,3.8,3.85,3.8,3.84,4096480,189631000,3.8,3.8,Increasing,12.78,12.94,12.57,12.87,2875250,178859000,12.4,12.7,Increasing,0.006378,0.007016,0.006376,0.006853,121469,57403100,0,0,Increasing,0.121958,0.122226,0.114699,0.118724,6304,6097900,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005856,0.005943,0.005798,0.005895,750533,216920000,0,0,Increasing,0.077133,0.081645,0.076524,0.077983,55835,7580700,0.1,0.1,Increasing,0.225702,0.227335,0.217967,0.221672,57350,22570200,0.2,0.2,Decreasing,23/02/17
,,,,,,,,,1172.71,1200.39,1131.96,1173.68,330759000,18974400000,1134.9,1152.6,Increasing,0.720091,0.833797,0.710127,0.800726,80798,3858450,0.7,0.8,Increasing,"Feb 24, 2017",25.05,29.38,23.79,26.2,10322700,178372000,22.8,24.5,Increasing,1.23,1.24,1.2,1.21,2141280,109710000,1.2,1.2,Decreasing,13.13,13.23,12.88,13.07,19574400,1171110000,12.8,12.9,Decreasing,,,,,,,,,,3.83,3.88,3.82,3.85,6921090,191226000,3.8,3.8,Increasing,12.89,12.97,11.35,11.92,8707610,180492000,12.7,12.5,Decreasing,0.006877,0.006921,0.006444,0.006571,145516,61891200,0,0,Decreasing,0.119243,0.136124,0.086475,0.121185,17386,5962150,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005883,0.005919,0.005644,0.005701,1343690,218525000,0,0,Decreasing,0.078483,0.079971,0.071332,0.075547,68828,7713450,0.1,0.1,Decreasing,0.219205,0.227527,0.209458,0.221182,63823,21920500,0.2,0.2,Increasing,24/02/17
,,,,,,,,,1170.41,1174.85,1124.59,1143.84,139961000,18939500000,1153.5,1161.4,Decreasing,0.798545,0.821233,0.764979,0.779878,96943,4283810,0.8,0.8,Decreasing,"Feb 25, 2017",26.23,27.11,23.61,26.76,7377240,186832000,24.5,26.1,Increasing,1.21,1.22,1.17,1.21,1337270,107563000,1.2,1.2,Increasing,13.06,13.72,12.98,13.55,18533900,1165230000,12.9,13.2,Increasing,,,,,,,,,,3.85,3.86,3.81,3.83,3581200,192344000,3.8,3.8,Decreasing,11.92,12.14,11.68,11.85,3102200,167003000,12.5,12.2,Decreasing,0.006555,0.006629,0.006198,0.00634,148274,58994400,0,0,Decreasing,0.120864,0.12166,0.110955,0.114526,9339,6043200,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057,0.005743,0.005628,0.005665,684577,211712000,0,0,Decreasing,0.075336,0.08301,0.075069,0.081161,75347,7404260,0.1,0.1,Increasing,0.220641,0.226877,0.213987,0.214795,78333,22064100,0.2,0.2,Decreasing,25/02/17
,,,,,,,,,1144.27,1167.47,1130.2,1165.2,116486000,18518900000,1162.5,1160.9,Increasing,0.780171,0.814878,0.769603,0.799392,75564,4190100,0.8,0.8,Increasing,"Feb 26, 2017",26.67,28.23,25.44,28.11,4656680,189992000,26,27,Increasing,1.21,1.25,1.2,1.25,1486190,108135000,1.2,1.2,Increasing,13.52,14.54,13.4,14.52,20307500,1206150000,13.2,13.7,Increasing,,,,,,,,,,3.82,3.85,3.8,3.83,2688250,190585000,3.8,3.8,Increasing,11.84,12.04,11.68,11.89,2039860,165867000,12.2,11.9,Increasing,0.006344,0.006554,0.00632,0.006447,84192,57097300,0,0,Increasing,0.114553,0.115582,0.104331,0.114986,8433,5727650,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005664,0.005733,0.005651,0.005671,258373,210392000,0,0,Increasing,0.081604,0.086766,0.07696,0.081541,89013,8020400,0.1,0.1,Decreasing,0.214944,0.225557,0.211723,0.215897,57827,21494400,0.2,0.2,Increasing,26/02/17
,,,,,,,,,1163.78,1181.98,1163.38,1179.97,131570000,18837300000,1159.5,1163,Increasing,0.798417,0.819324,0.798143,0.804716,71439,4292460,0.8,0.8,Increasing,"Feb 27, 2017",28.1,28.64,27.47,28.18,4064580,200212000,27,27.7,Increasing,1.25,1.26,1.23,1.23,1284690,111240000,1.2,1.2,Decreasing,14.51,15.68,14.27,15.4,31667000,1294770000,13.7,14.5,Increasing,,,,,,,,,,3.81,3.83,3.8,3.8,3766590,190522000,3.8,3.8,Decreasing,11.87,12.06,11.83,11.96,1343950,166428000,11.9,11.9,Increasing,0.006457,0.006535,0.006372,0.006415,101345,58115300,0,0,Decreasing,0.115234,0.118632,0.10963,0.115376,8960,5761700,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005665,0.005696,0.005608,0.005609,641126,210425000,0,0,Decreasing,0.081441,0.0818,0.077976,0.078784,29629,8004480,0.1,0.1,Decreasing,0.215505,0.224083,0.21423,0.221919,56478,21550500,0.2,0.2,Increasing,27/02/17
,,,,,,,,,1180.72,1193.25,1171.82,1179.97,184956000,19113600000,1162.9,1175,Decreasing,0.805227,0.831538,0.797892,0.803977,107824,4333750,0.8,0.8,Decreasing,"Feb 28, 2017",28.24,33.38,27.95,32.51,10042800,201326000,27.7,29.6,Increasing,1.24,1.26,1.23,1.24,1444190,110317000,1.2,1.2,Increasing,15.45,16.06,15.12,15.82,65478900,1379600000,14.5,15.2,Increasing,,,,,,,,,,3.8,3.82,3.76,3.77,4045440,190098000,3.8,3.8,Decreasing,11.99,12.32,11.51,12.28,4316810,168185000,11.9,12,Increasing,0.00641,0.007058,0.006391,0.007034,189363,57693900,0,0,Increasing,0.115442,0.118271,0.113307,0.117443,19659,5772100,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005608,0.005631,0.005438,0.005536,1693350,208297000,0,0,Decreasing,0.078321,0.080205,0.074682,0.077818,33822,7697870,0.1,0.1,Decreasing,0.222308,0.223652,0.186401,0.195859,180411,22230800,0.2,0.2,Decreasing,28/02/17
,,,,,,,,,1180.04,1222.5,1179.69,1222.5,229057000,19104800000,1174.8,1194.1,Increasing,0.804026,0.847651,0.803913,0.841962,94260,4332560,0.8,0.8,Increasing,"Mar 01, 2017",32.62,46.75,32.33,42.54,31700200,232593000,29.7,34.4,Increasing,1.24,1.42,1.23,1.4,4561930,110412000,1.2,1.3,Increasing,15.85,17.37,15.56,17.35,44927500,1415510000,15.3,16.2,Increasing,,,,,,,,,,3.77,3.81,3.76,3.8,4405000,188623000,3.8,3.8,Increasing,12.3,12.9,12.13,12.33,6449830,172621000,12.1,12.2,Increasing,0.007013,0.008324,0.007013,0.00785,588949,63121000,0,0,Increasing,0.117455,0.135197,0.113717,0.135197,12914,5872750,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005525,0.005547,0.005372,0.005408,1630460,205222000,0,0,Decreasing,0.077824,0.089359,0.076961,0.085343,132673,7649170,0.1,0.1,Increasing,0.195773,0.204338,0.187515,0.196167,76347,19577300,0.2,0.2,Increasing,01/03/17
,,,,,,,,,1224.68,1262.13,1215.62,1251.01,368275000,19829800000,1195.1,1217.8,Increasing,0.843463,0.86753,0.833101,0.84983,112199,4549750,0.8,0.8,Increasing,"Mar 02, 2017",42.47,58.9,37.3,42.44,72796200,302911000,34.4,39.2,Decreasing,1.4,1.4,1.34,1.36,3776100,124927000,1.3,1.3,Decreasing,17.36,19.35,16.95,19.03,83627100,1550750000,16.2,17.4,Increasing,,,,,,,,,,3.8,4.11,3.78,3.92,9439480,189785000,3.8,3.8,Increasing,12.26,13.33,12.1,13.11,7161980,172124000,12.2,12.6,Increasing,0.007874,0.008965,0.007768,0.008818,442488,70867600,0,0,Increasing,0.135408,0.135475,0.115596,0.119301,8963,6770400,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005419,0.006217,0.005408,0.005991,3811500,201301000,0,0,Increasing,0.085495,0.102121,0.083405,0.098469,271066,8403250,0.1,0.1,Increasing,0.19598,0.196723,0.184484,0.188478,121697,19598000,0.2,0.2,Decreasing,02/03/17
,,,,,,,,,1250.71,1280.31,1250.71,1274.99,315739000,20253700000,1218.5,1249.5,Increasing,0.849622,0.897957,0.849622,0.874886,133898,4588430,0.8,0.9,Increasing,"Mar 03, 2017",44.04,51.4,38.54,47.38,33651400,314220000,39.7,44.1,Increasing,1.37,1.44,1.35,1.44,4159960,122017000,1.3,1.4,Increasing,19.04,20.67,18.41,19.46,95863400,1702140000,17.4,18.6,Increasing,,,,,,,,,,3.92,4,3.9,3.92,7515680,196144000,3.8,3.9,Increasing,13.1,14.61,12.86,13.91,7926590,183919000,12.6,13.1,Increasing,0.008797,0.0102,0.008443,0.008887,937683,79174900,0,0,Increasing,0.119272,0.124929,0.118119,0.122444,9499,5963600,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005988,0.006346,0.005968,0.006339,2703850,224009000,0,0,Increasing,0.099143,0.108012,0.093349,0.099876,345930,9744840,0.1,0.1,Increasing,0.188894,0.205388,0.187257,0.202294,54215,18889400,0.2,0.2,Increasing,03/03/17
,,,,,,,,,1277.43,1279.4,1230.51,1255.15,183270000,20688800000,1250.9,1260.4,Decreasing,0.87656,0.901431,0.848197,0.861036,118768,4741050,0.9,0.9,Decreasing,"Mar 04, 2017",47.17,48.81,43.35,43.38,14949600,336628000,44.6,44.4,Decreasing,1.44,1.48,1.4,1.43,2412650,128748000,1.4,1.4,Decreasing,19.52,20.05,18.62,18.62,27341900,1745140000,18.6,19,Decreasing,,,,,,,,,,3.91,3.92,3.86,3.88,3361400,195730000,3.9,3.9,Decreasing,13.93,14.24,13.37,13.67,2239270,195774000,13.1,13.6,Decreasing,0.008884,0.009639,0.008815,0.009567,392398,79956200,0,0,Increasing,0.122602,0.125583,0.117666,0.119901,6235,6130100,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006354,0.006497,0.006278,0.006299,1372440,237670000,0,0,Decreasing,0.099793,0.102936,0.093707,0.095387,65177,9808840,0.1,0.1,Decreasing,0.202559,0.207228,0.194263,0.195779,35096,20255900,0.2,0.2,Decreasing,04/03/17
,,,,,,,,,1254.29,1267.29,1238.06,1267.12,134127000,20316000000,1260.8,1265.8,Increasing,0.860446,0.890336,0.854322,0.87769,99353,4658870,0.9,0.9,Increasing,"Mar 05, 2017",43.14,44.82,39.68,42.31,12260100,307986000,44.8,44.4,Decreasing,1.43,1.44,1.39,1.4,1580650,128238000,1.4,1.4,Decreasing,18.5,19.42,18.23,19.3,26816300,1655030000,19,19.1,Increasing,,,,,,,,,,3.86,3.9,3.84,3.9,2836910,193336000,3.9,3.9,Increasing,13.67,15.42,13.66,15.18,5455280,192123000,13.6,14.3,Increasing,0.009596,0.011465,0.009329,0.011338,711024,86360400,0,0,Increasing,0.119821,0.12368,0.116513,0.121757,4192,5991050,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00629,0.006389,0.006129,0.006129,1044760,235301000,0,0,Decreasing,0.095322,0.099697,0.095069,0.097159,35312,9369480,0.1,0.1,Increasing,0.195634,0.240424,0.195244,0.22879,104482,19563400,0.2,0.2,Increasing,05/03/17
,,,,,,,,,1267.47,1276,1264.6,1272.83,153657000,20531900000,1266.4,1265,Increasing,0.877932,0.948389,0.877303,0.929657,144511,4758800,0.9,0.9,Increasing,"Mar 06, 2017",42.22,47.33,42.22,46.5,12933400,301783000,44.2,44.1,Increasing,1.4,1.44,1.4,1.43,1172880,125032000,1.4,1.4,Increasing,19.28,20.1,19.11,19.61,32432700,1725360000,19.1,19.2,Increasing,,,,,,,,,,3.87,3.93,3.86,3.92,4393810,193846000,3.9,3.9,Increasing,15.23,15.8,14.84,15.41,6913360,214098000,14.3,14.8,Increasing,0.011066,0.01241,0.010495,0.010823,1425140,99597600,0,0,Decreasing,0.121782,0.124417,0.118414,0.12345,10659,6089100,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006129,0.006221,0.006047,0.006057,1023500,229280000,0,0,Decreasing,0.097186,0.098573,0.092981,0.093419,47575,9552870,0.1,0.1,Decreasing,0.2274,0.254325,0.221468,0.239479,316545,22740000,0.2,0.2,Increasing,06/03/17
,,,,,,,,,1273.21,1275.55,1204.8,1223.54,291256000,20627100000,1265,1254.5,Decreasing,0.929928,0.965031,0.902599,0.928556,112631,5046350,0.9,0.9,Decreasing,"Mar 07, 2017",46.57,46.92,44.14,45.68,9034640,332936000,44,44.8,Decreasing,1.43,1.44,1.35,1.37,2220840,128228000,1.4,1.4,Decreasing,19.58,19.63,18.64,18.89,37972200,1752530000,19.1,19.3,Decreasing,,,,,,,,,,3.89,3.91,3.8,3.82,5619560,194991000,3.9,3.9,Decreasing,15.43,15.43,13.53,13.53,5928550,217011000,14.8,14.7,Decreasing,0.010956,0.0117,0.010604,0.01097,625104,98602200,0,0,Increasing,0.123459,0.123531,0.116952,0.122573,8291,6172950,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006057,0.006577,0.005974,0.006534,2901920,226570000,0,0,Increasing,0.093447,0.094208,0.084701,0.086668,103288,9185420,0.1,0.1,Decreasing,0.238997,0.24684,0.213932,0.214041,249683,23899700,0.2,0.2,Decreasing,07/03/17
,,,,,,,,,1223.23,1232.16,1148.08,1150,332603000,19819800000,1254.6,1215.5,Decreasing,0.928324,2.29,0.892919,0.910482,80489,5043800,0.9,0.9,Decreasing,"Mar 08, 2017",45.55,45.6,42.15,42.33,7640390,325712000,44.8,44.8,Decreasing,1.37,1.37,1.29,1.29,1960780,122982000,1.4,1.4,Decreasing,18.88,18.88,16.65,16.65,44304600,1690760000,19.2,18.4,Decreasing,,,,,,,,,,3.81,3.82,3.75,3.78,4594400,190712000,3.9,3.8,Decreasing,13.56,13.8,12.47,12.47,4244610,190803000,14.7,13.8,Decreasing,0.010967,0.011031,0.009253,0.009314,834043,98702100,0,0,Decreasing,0.122602,0.128715,0.116242,0.116242,5536,6130100,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006551,0.006776,0.006363,0.006509,3432500,245051000,0,0,Decreasing,0.086338,0.08961,0.077563,0.077563,62746,8486820,0.1,0.1,Decreasing,0.214018,0.214783,0.195051,0.195051,199352,21401800,0.2,0.2,Decreasing,08/03/17
,,,,,,,,,1150.35,1197.46,1141.23,1188.49,212283000,18640900000,1215.6,1187.3,Increasing,0.910759,6.9,0.904785,1.57,391543,4953980,0.9,1.1,Increasing,"Mar 09, 2017",42.24,53.38,41.65,51.06,21013500,302128000,44.8,46.4,Increasing,1.29,1.33,1.28,1.32,1248670,115319000,1.4,1.3,Increasing,16.64,17.87,16.37,17.75,31418400,1490500000,18.4,17.8,Increasing,,,,,,,,,,3.77,3.84,3.76,3.84,3092100,188704000,3.8,3.8,Increasing,12.46,13.53,12.39,13.03,3489930,175497000,13.8,13,Increasing,0.009302,0.009553,0.008741,0.009042,606455,83721800,0,0,Decreasing,0.116266,0.140766,0.114151,0.132026,21035,5813300,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006485,0.006606,0.006423,0.006498,2064660,242570000,0,0,Increasing,0.078446,0.082267,0.075406,0.080876,46051,7711140,0.1,0.1,Increasing,0.195629,0.213851,0.193981,0.205576,239611,19562900,0.2,0.2,Increasing,09/03/17
,,,,,,,,,1189.36,1270.47,1077.25,1116.72,563796000,19275300000,1187.6,1151.7,Decreasing,1.57,1.96,1.57,1.65,231193,8538000,1.1,1.4,Increasing,"Mar 10, 2017",51.09,54.72,47.23,50.42,24723800,365561000,46.3,47.9,Decreasing,1.33,1.38,1.23,1.3,4351910,118799000,1.3,1.3,Decreasing,17.74,19.66,17.68,19.33,87506800,1589640000,17.8,17.9,Increasing,,,,,,,,,,3.83,3.88,3.73,3.75,7090150,191858000,3.8,3.8,Decreasing,13.05,13.62,12.35,13.21,10802800,183864000,13,12.9,Increasing,0.009103,0.009898,0.00889,0.009141,562324,81923800,0,0,Increasing,0.132107,0.141972,0.120088,0.131476,34319,6605350,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006503,0.006546,0.00605,0.006227,3144440,242488000,0,0,Decreasing,0.080935,0.083057,0.073336,0.078365,136005,7955930,0.1,0.1,Decreasing,0.205773,0.216642,0.188422,0.199242,189922,20577300,0.2,0.2,Decreasing,10/03/17
,,,,,,,,,1116.32,1193.83,1116.32,1175.83,283320000,18093700000,1152,1160.3,Increasing,1.65,2.04,1.65,1.88,329288,8976540,1.4,1.7,Increasing,"Mar 11, 2017",50.4,74.11,50.15,72.93,55127200,360708000,47.9,58.1,Increasing,1.3,1.39,1.3,1.38,1985600,116335000,1.3,1.3,Increasing,19.37,21.59,19.01,21.47,69150100,1736630000,17.9,19.5,Increasing,,,,,,,,,,3.76,3.84,3.75,3.8,3463740,188428000,3.8,3.8,Increasing,13.12,14.76,13.01,14.69,6499310,184883000,12.9,13.6,Increasing,0.009063,0.010216,0.009007,0.009836,546893,81563800,0,0,Increasing,0.131403,0.142793,0.129965,0.142142,32281,6570150,0.1,0.1,Increasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006229,0.006383,0.00613,0.006238,1818590,232266000,0,0,Increasing,0.07886,0.088702,0.07886,0.082104,145609,7752020,0.1,0.1,Increasing,0.19919,0.219794,0.19826,0.219194,169005,19919000,0.2,0.2,Increasing,11/03/17
,,,,,,,,,1176.62,1226.98,1175.36,1221.38,227176000,19073300000,1160.8,1171.3,Increasing,1.88,2,1.66,1.73,209145,10574100,1.7,1.8,Decreasing,"Mar 12, 2017",72.71,80.79,65.98,77.08,46099200,520543000,58.1,66.8,Increasing,1.39,1.43,1.37,1.42,3137590,124142000,1.3,1.4,Increasing,21.46,23.44,21.38,23.44,74628900,1924660000,19.5,21.4,Increasing,,,,,,,,,,3.79,3.86,3.78,3.84,3373750,189874000,3.8,3.8,Increasing,14.72,17.13,14.45,16.79,17931000,207508000,13.6,14.9,Increasing,0.00984,0.010282,0.009794,0.009894,476100,88559500,0,0,Increasing,0.142217,0.14357,0.131473,0.140575,36588,7110850,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006214,0.006313,0.006086,0.006255,1531030,231721000,0,0,Increasing,0.082076,0.097836,0.08135,0.092499,200131,8068250,0.1,0.1,Increasing,0.218868,0.27365,0.218868,0.256818,1056330,21886800,0.2,0.2,Increasing,12/03/17
,,,,,,,,,1221.78,1237.37,1217.03,1231.92,380277000,19807700000,1171.6,1209.7,Increasing,1.74,1.99,1.72,1.86,207174,9805420,1.8,1.8,Increasing,"Mar 13, 2017",76.96,81.03,70.36,74.61,36706700,551120000,66.7,74.9,Decreasing,1.42,1.67,1.42,1.65,9504840,127735000,1.4,1.5,Increasing,23.5,30.6,23.5,28.59,255488000,2108300000,21.4,24.5,Increasing,,,,,,,,,,3.85,4.25,3.83,4.17,22439100,192979000,3.8,3.9,Increasing,16.8,19.32,16.69,18.13,19566500,236958000,14.9,16.5,Increasing,0.009909,0.011575,0.009909,0.010914,1096580,89178800,0,0,Increasing,0.140799,0.140823,0.127288,0.136979,23196,7039950,0.1,0.1,Decreasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006271,0.006429,0.006156,0.006385,2561890,233853000,0,0,Increasing,0.095199,0.109308,0.091849,0.102315,289622,9358400,0.1,0.1,Increasing,0.257629,0.291214,0.252272,0.2724,691705,25762900,0.2,0.2,Increasing,13/03/17
